Product Name,Available Quantity,Color,Size,Size Name,Price,Sale Price,Price Type,Date,Location,ID,Variant ID,SKU
STRIPED TUNIC,91,blue marine/white,XL,Misses,49.00,49.00,full price,2021-08-01,VZ069L,3BI,440930,2028113BIXL
STRIPED TUNIC,49,blue marine/white,XS,Misses,49.00,49.00,full price,2021-08-01,VZ069L,3BI,440931,2028113BIXS
STRIPED TUNIC,72,blue marine/white,LP,Petite,49.00,49.00,full price,2021-08-01,VZ069LP,3BI,440932,2028123BILP
STRIPED TUNIC,99,blue marine/white,MP,Petite,49.00,49.00,full price,2021-08-01,VZ069LP,3BI,440933,2028123BIMP
STRIPED TUNIC,63,blue marine/white,SP,Petite,49.00,49.00,full price,2021-08-01,VZ069LP,3BI,440934,2028123BISP
STRIPED TUNIC,39,blue marine/white,XLP,Petite,49.00,49.00,full price,2021-08-01,VZ069LP,3BI,440935,2028123BIXLP
STRIPED TUNIC,32,blue marine/white,XSP,Petite,49.00,49.00,full price,2021-08-01,VZ069LP,3BI,440936,2028123BIXSP
STRIPED TUNIC,18,blue marine/white,1X,Womens,55.00,55.00,full price,2021-08-01,VZ069LW,3BI,440937,2028143BI1X
STRIPED TUNIC,17,blue marine/white,2X,Womens,55.00,55.00,full price,2021-08-01,VZ069LW,3BI,440938,2028143BI2X
STRIPED TUNIC,0,blue marine/white,3X,Womens,55.00,55.00,full price,2021-08-01,VZ069LW,3BI,440939,2028143BI3X
STRIPED TUNIC,0,blue marine/white,4X,Womens,55.00,55.00,full price,2021-08-01,VZ069LW,3BI,440940,2028143BI4X
SLEEP ULTRASOFT KIMONO ROBE,222,ink heather,L,Misses,79.00,79.00,full price,2021-08-01,3J068Y,3SD,435069,1974213SDL
SLEEP ULTRASOFT KIMONO ROBE,216,ink heather,M,Misses,79.00,79.00,full price,2021-08-01,3J068Y,3SD,435070,1974213SDM
SLEEP ULTRASOFT KIMONO ROBE,93,ink heather,S,Misses,79.00,79.00,full price,2021-08-01,3J068Y,3SD,435071,1974213SDS
SLEEP ULTRASOFT KIMONO ROBE,168,ink heather,XL,Misses,79.00,79.00,full price,2021-08-01,3J068Y,3SD,435072,1974213SDXL
SLEEP ULTRASOFT KIMONO ROBE,27,ink heather,XS,Misses,79.00,79.00,full price,2021-08-01,3J068Y,3SD,435073,1974213SDXS
SLEEP ULTRASOFT KIMONO ROBE,104,ink heather,LP,Petite,79.00,79.00,full price,2021-08-01,3J068YP,3SD,435079,1974223SDLP
SLEEP ULTRASOFT KIMONO ROBE,129,ink heather,MP,Petite,79.00,79.00,full price,2021-08-01,3J068YP,3SD,435080,1974223SDMP
SLEEP ULTRASOFT KIMONO ROBE,58,ink heather,SP,Petite,79.00,79.00,full price,2021-08-01,3J068YP,3SD,435081,1974223SDSP
SLEEP ULTRASOFT KIMONO ROBE,64,ink heather,XLP,Petite,79.00,79.00,full price,2021-08-01,3J068YP,3SD,435082,1974223SDXLP
SLEEP ULTRASOFT KIMONO ROBE,40,ink heather,XSP,Petite,79.00,79.00,full price,2021-08-01,3J068YP,3SD,435083,1974223SDXSP
SLEEP ULTRASOFT KIMONO ROBE,13,ink heather,1X,Womens,89.00,89.00,full price,2021-08-01,3J068YW,3SD,435089,1974243SD1X
SLEEP ULTRASOFT KIMONO ROBE,90,ink heather,2X,Womens,89.00,89.00,full price,2021-08-01,3J068YW,3SD,435090,1974243SD2X
SLEEP ULTRASOFT KIMONO ROBE,54,ink heather,3X,Womens,89.00,89.00,full price,2021-08-01,3J068YW,3SD,435091,1974243SD3X
SLEEP ULTRASOFT KIMONO ROBE,28,ink heather,4X,Womens,89.00,89.00,full price,2021-08-01,3J068YW,3SD,435092,1974243SD4X
PRINTED KNIT MAXI DRESS,0,navy blue sarassa tropical,L,Misses,119.00,119.00,full price,2021-08-01,VZ068K,38U,444041,14365138UL
PRINTED KNIT MAXI DRESS,94,navy blue sarassa tropical,M,Misses,119.00,119.00,full price,2021-08-01,VZ068K,38U,444042,14365138UM
PRINTED KNIT MAXI DRESS,115,navy blue sarassa tropical,S,Misses,119.00,119.00,full price,2021-08-01,VZ068K,38U,444043,14365138US
PRINTED KNIT MAXI DRESS,0,navy blue sarassa tropical,XL,Misses,119.00,119.00,full price,2021-08-01,VZ068K,38U,444044,14365138UXL
PRINTED KNIT MAXI DRESS,54,navy blue sarassa tropical,XS,Misses,119.00,119.00,full price,2021-08-01,VZ068K,38U,444045,14365138UXS
PRINTED KNIT MAXI DRESS,0,navy blue sarassa tropical,LP,Petite,119.00,119.00,full price,2021-08-01,VZ068KP,38U,444046,14365238ULP
PRINTED KNIT MAXI DRESS,0,navy blue sarassa tropical,MP,Petite,119.00,119.00,full price,2021-08-01,VZ068KP,38U,444047,14365238UMP
PRINTED KNIT MAXI DRESS,56,navy blue sarassa tropical,SP,Petite,119.00,119.00,full price,2021-08-01,VZ068KP,38U,444048,14365238USP
PRINTED KNIT MAXI DRESS,2,navy blue sarassa tropical,XLP,Petite,119.00,119.00,full price,2021-08-01,VZ068KP,38U,444049,14365238UXLP
PRINTED KNIT MAXI DRESS,50,navy blue sarassa tropical,XSP,Petite,119.00,119.00,full price,2021-08-01,VZ068KP,38U,444050,14365238UXSP
PRINTED KNIT MAXI DRESS,0,navy blue sarassa tropical,LT,Tall,119.00,119.00,full price,2021-08-01,VZ068KT,38U,444051,14365338ULT
PRINTED KNIT MAXI DRESS,49,navy blue sarassa tropical,MT,Tall,119.00,119.00,full price,2021-08-01,VZ068KT,38U,444052,14365338UMT
PRINTED KNIT MAXI DRESS,16,navy blue sarassa tropical,ST,Tall,119.00,119.00,full price,2021-08-01,VZ068KT,38U,444053,14365338UST
PRINTED KNIT MAXI DRESS,0,navy blue sarassa tropical,XLT,Tall,119.00,119.00,full price,2021-08-01,VZ068KT,38U,444054,14365338UXLT
PRINTED KNIT MAXI DRESS,0,navy blue sarassa tropical,1X,Womens,139.00,139.00,full price,2021-08-01,VZ068KW,38U,444055,14365438U1X
PRINTED KNIT MAXI DRESS,0,navy blue sarassa tropical,2X,Womens,139.00,139.00,full price,2021-08-01,VZ068KW,38U,444056,14365438U2X
PRINTED KNIT MAXI DRESS,0,navy blue sarassa tropical,3X,Womens,139.00,139.00,full price,2021-08-01,VZ068KW,38U,444057,14365438U3X
PRINTED KNIT MAXI DRESS,0,navy blue sarassa tropical,4X,Womens,139.00,139.00,full price,2021-08-01,VZ068KW,38U,444058,14365438U4X
WEAREVER RIBBED BOAT-NECK DRESS,105,night sky,L,Misses,89.00,89.00,full price,2021-08-01,3J072D,FNX,440090,228891FNXL
WEAREVER RIBBED BOAT-NECK DRESS,131,night sky,M,Misses,89.00,89.00,full price,2021-08-01,3J072D,FNX,440091,228891FNXM
WEAREVER RIBBED BOAT-NECK DRESS,84,night sky,S,Misses,89.00,89.00,full price,2021-08-01,3J072D,FNX,440092,228891FNXS
WEAREVER RIBBED BOAT-NECK DRESS,29,night sky,XL,Misses,89.00,89.00,full price,2021-08-01,3J072D,FNX,440093,228891FNXXL
WEAREVER RIBBED BOAT-NECK DRESS,42,night sky,XS,Misses,89.00,89.00,full price,2021-08-01,3J072D,FNX,440094,228891FNXXS
WEAREVER RIBBED BOAT-NECK DRESS,47,night sky,LP,Petite,89.00,89.00,full price,2021-08-01,3J072DP,FNX,440095,228892FNXLP
WEAREVER RIBBED BOAT-NECK DRESS,78,night sky,MP,Petite,89.00,89.00,full price,2021-08-01,3J072DP,FNX,440096,228892FNXMP
WEAREVER RIBBED BOAT-NECK DRESS,54,night sky,SP,Petite,89.00,89.00,full price,2021-08-01,3J072DP,FNX,440097,228892FNXSP
WEAREVER RIBBED BOAT-NECK DRESS,8,night sky,XLP,Petite,89.00,89.00,full price,2021-08-01,3J072DP,FNX,440098,228892FNXXLP
WEAREVER RIBBED BOAT-NECK DRESS,25,night sky,XSP,Petite,89.00,89.00,full price,2021-08-01,3J072DP,FNX,440099,228892FNXXSP
WEAREVER RIBBED BOAT-NECK DRESS,16,night sky,1X,Womens,99.00,99.00,full price,2021-08-01,3J072DW,FNX,440100,228894FNX1X
WEAREVER RIBBED BOAT-NECK DRESS,16,night sky,2X,Womens,99.00,99.00,full price,2021-08-01,3J072DW,FNX,440101,228894FNX2X
WEAREVER RIBBED BOAT-NECK DRESS,16,night sky,3X,Womens,99.00,99.00,full price,2021-08-01,3J072DW,FNX,440102,228894FNX3X
WEAREVER RIBBED BOAT-NECK DRESS,0,night sky,4X,Womens,99.00,99.00,full price,2021-08-01,3J072DW,FNX,440103,228894FNX4X
LINEN & RAYON TEXTURED CROPPED CARDI,116,rose wine,L,Misses,69.00,69.00,full price,2021-08-01,3J071F,3CA,450643,2247313CAL
LINEN & RAYON TEXTURED CROPPED CARDI,128,rose wine,M,Misses,69.00,69.00,full price,2021-08-01,3J071F,3CA,450644,2247313CAM
LINEN & RAYON TEXTURED CROPPED CARDI,72,rose wine,S,Misses,69.00,69.00,full price,2021-08-01,3J071F,3CA,450645,2247313CAS
LINEN & RAYON TEXTURED CROPPED CARDI,72,rose wine,XL,Misses,69.00,69.00,full price,2021-08-01,3J071F,3CA,450646,2247313CAXL
LINEN & RAYON TEXTURED CROPPED CARDI,23,rose wine,XS,Misses,69.00,69.00,full price,2021-08-01,3J071F,3CA,450647,2247313CAXS
LINEN & RAYON TEXTURED CROPPED CARDI,41,rose wine,LP,Petite,69.00,69.00,full price,2021-08-01,3J071FP,3CA,450648,2247323CALP
LINEN & RAYON TEXTURED CROPPED CARDI,48,rose wine,MP,Petite,69.00,69.00,full price,2021-08-01,3J071FP,3CA,450649,2247323CAMP
LINEN & RAYON TEXTURED CROPPED CARDI,39,rose wine,SP,Petite,69.00,69.00,full price,2021-08-01,3J071FP,3CA,450650,2247323CASP
LINEN & RAYON TEXTURED CROPPED CARDI,10,rose wine,XLP,Petite,69.00,69.00,full price,2021-08-01,3J071FP,3CA,450651,2247323CAXLP
LINEN & RAYON TEXTURED CROPPED CARDI,23,rose wine,XSP,Petite,69.00,69.00,full price,2021-08-01,3J071FP,3CA,450652,2247323CAXSP
LINEN & RAYON TEXTURED CROPPED CARDI,12,rose wine,1X,Womens,79.00,79.00,full price,2021-08-01,3J071FW,3CA,450653,2247343CA1X
LINEN & RAYON TEXTURED CROPPED CARDI,20,rose wine,2X,Womens,79.00,79.00,full price,2021-08-01,3J071FW,3CA,450654,2247343CA2X
LINEN & RAYON TEXTURED CROPPED CARDI,11,rose wine,3X,Womens,79.00,79.00,full price,2021-08-01,3J071FW,3CA,450655,2247343CA3X
LINEN & RAYON TEXTURED CROPPED CARDI,0,rose wine,4X,Womens,79.00,79.00,full price,2021-08-01,3J071FW,3CA,450656,2247343CA4X
LINEN & RAYON TEXTURED CROPPED CARDI,129,rose wine,M,Misses,69.00,69.00,full price,2021-08-01,3J071F,3CA,450644,2247313CAM
LINEN & RAYON TEXTURED CROPPED CARDI,71,rose wine,XL,Misses,69.00,69.00,full price,2021-08-01,3J071F,3CA,450646,2247313CAXL
LINEN & RAYON TEXTURED CROPPED CARDI,42,rose wine,LP,Petite,69.00,69.00,full price,2021-08-01,3J071FP,3CA,450648,2247323CALP
LINEN & RAYON TEXTURED CROPPED CARDI,49,rose wine,MP,Petite,69.00,69.00,full price,2021-08-01,3J071FP,3CA,450649,2247323CAMP
HIGH-RISE PATCH-POCKET CROPPED JEANS,7,natural,02,Misses,79.00,79.00,full price,2021-08-01,3J022D,810,450579,21575181002
HIGH-RISE PATCH-POCKET CROPPED JEANS,18,natural,04,Misses,79.00,79.00,full price,2021-08-01,3J022D,810,450580,21575181004
HIGH-RISE PATCH-POCKET CROPPED JEANS,27,natural,06,Misses,79.00,79.00,full price,2021-08-01,3J022D,810,450581,21575181006
HIGH-RISE PATCH-POCKET CROPPED JEANS,37,natural,08,Misses,79.00,79.00,full price,2021-08-01,3J022D,810,450582,21575181008
HIGH-RISE PATCH-POCKET CROPPED JEANS,46,natural,10,Misses,79.00,79.00,full price,2021-08-01,3J022D,810,450583,21575181010
HIGH-RISE PATCH-POCKET CROPPED JEANS,43,natural,12,Misses,79.00,79.00,full price,2021-08-01,3J022D,810,450584,21575181012
HIGH-RISE PATCH-POCKET CROPPED JEANS,36,natural,14,Misses,79.00,79.00,full price,2021-08-01,3J022D,810,450585,21575181014
HIGH-RISE PATCH-POCKET CROPPED JEANS,34,natural,16,Misses,79.00,79.00,full price,2021-08-01,3J022D,810,450586,21575181016
HIGH-RISE PATCH-POCKET CROPPED JEANS,17,natural,18,Misses,79.00,79.00,full price,2021-08-01,3J022D,810,450587,21575181018
HIGH-RISE PATCH-POCKET CROPPED JEANS,4,natural,00P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450588,21575281000P
HIGH-RISE PATCH-POCKET CROPPED JEANS,8,natural,02P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450589,21575281002P
HIGH-RISE PATCH-POCKET CROPPED JEANS,12,natural,04P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450590,21575281004P
HIGH-RISE PATCH-POCKET CROPPED JEANS,21,natural,06P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450591,21575281006P
HIGH-RISE PATCH-POCKET CROPPED JEANS,24,natural,08P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450592,21575281008P
HIGH-RISE PATCH-POCKET CROPPED JEANS,26,natural,10P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450593,21575281010P
HIGH-RISE PATCH-POCKET CROPPED JEANS,22,natural,12P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450594,21575281012P
HIGH-RISE PATCH-POCKET CROPPED JEANS,14,natural,14P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450595,21575281014P
HIGH-RISE PATCH-POCKET CROPPED JEANS,6,natural,16P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450596,21575281016P
HIGH-RISE PATCH-POCKET CROPPED JEANS,8,natural,18P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450597,21575281018P
HIGH-RISE PATCH-POCKET CROPPED JEANS,6,natural,04T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,810,450598,21575381004T
HIGH-RISE PATCH-POCKET CROPPED JEANS,14,natural,06T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,810,450599,21575381006T
HIGH-RISE PATCH-POCKET CROPPED JEANS,17,natural,08T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,810,450600,21575381008T
HIGH-RISE PATCH-POCKET CROPPED JEANS,21,natural,10T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,810,450601,21575381010T
HIGH-RISE PATCH-POCKET CROPPED JEANS,26,natural,12T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,810,450602,21575381012T
HIGH-RISE PATCH-POCKET CROPPED JEANS,19,natural,14T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,810,450603,21575381014T
HIGH-RISE PATCH-POCKET CROPPED JEANS,13,natural,16T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,810,450604,21575381016T
HIGH-RISE PATCH-POCKET CROPPED JEANS,7,natural,18T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,810,450605,21575381018T
HIGH-RISE PATCH-POCKET CROPPED JEANS,27,natural,20W,Womens,89.00,89.00,full price,2021-08-01,3J022DW,810,450606,21575481020W
HIGH-RISE PATCH-POCKET CROPPED JEANS,18,natural,22W,Womens,89.00,89.00,full price,2021-08-01,3J022DW,810,450607,21575481022W
HIGH-RISE PATCH-POCKET CROPPED JEANS,10,natural,24W,Womens,89.00,89.00,full price,2021-08-01,3J022DW,810,450608,21575481024W
HIGH-RISE PATCH-POCKET CROPPED JEANS,6,natural,26W,Womens,89.00,89.00,full price,2021-08-01,3J022DW,810,450609,21575481026W
HIGH-RISE PATCH-POCKET CROPPED JEANS,3,natural,28W,Womens,89.00,89.00,full price,2021-08-01,3J022DW,810,450610,21575481028W
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,02,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441127,2157513WM02
HIGH-RISE PATCH-POCKET CROPPED JEANS,1,westerly wash,04,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441128,2157513WM04
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,06,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441129,2157513WM06
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,08,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441130,2157513WM08
HIGH-RISE PATCH-POCKET CROPPED JEANS,1,westerly wash,10,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441131,2157513WM10
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,12,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441132,2157513WM12
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,14,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441133,2157513WM14
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,16,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441134,2157513WM16
HIGH-RISE PATCH-POCKET CROPPED JEANS,1,westerly wash,18,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441135,2157513WM18
HIGH-RISE PATCH-POCKET CROPPED JEANS,2,westerly wash,00P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,3WM,441136,2157523WM00P
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,02P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,3WM,441137,2157523WM02P
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,04P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,3WM,441138,2157523WM04P
HIGH-RISE PATCH-POCKET CROPPED JEANS,1,westerly wash,06P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,3WM,441139,2157523WM06P
HIGH-RISE PATCH-POCKET CROPPED JEANS,1,westerly wash,08P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,3WM,441140,2157523WM08P
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,10P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,3WM,441141,2157523WM10P
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,12P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,3WM,441142,2157523WM12P
HIGH-RISE PATCH-POCKET CROPPED JEANS,1,westerly wash,14P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,3WM,441143,2157523WM14P
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,16P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,3WM,441144,2157523WM16P
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,18P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,3WM,441145,2157523WM18P
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,04T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,3WM,441146,2157533WM04T
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,06T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,3WM,441147,2157533WM06T
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,08T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,3WM,441148,2157533WM08T
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,10T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,3WM,441149,2157533WM10T
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,12T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,3WM,441150,2157533WM12T
HIGH-RISE PATCH-POCKET CROPPED JEANS,1,westerly wash,14T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,3WM,441151,2157533WM14T
HIGH-RISE PATCH-POCKET CROPPED JEANS,1,westerly wash,16T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,3WM,441152,2157533WM16T
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,18T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,3WM,441153,2157533WM18T
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,20W,Womens,89.00,89.00,full price,2021-08-01,3J022DW,3WM,441154,2157543WM20W
HIGH-RISE PATCH-POCKET CROPPED JEANS,2,westerly wash,22W,Womens,89.00,89.00,full price,2021-08-01,3J022DW,3WM,441155,2157543WM22W
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,24W,Womens,89.00,89.00,full price,2021-08-01,3J022DW,3WM,441156,2157543WM24W
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,26W,Womens,89.00,89.00,full price,2021-08-01,3J022DW,3WM,441157,2157543WM26W
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,28W,Womens,89.00,89.00,full price,2021-08-01,3J022DW,3WM,441158,2157543WM28W
HIGH-RISE PATCH-POCKET CROPPED JEANS,37,natural,14,Misses,79.00,79.00,full price,2021-08-01,3J022D,810,450585,21575181014
HIGH-RISE PATCH-POCKET CROPPED JEANS,22,natural,06P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450591,21575281006P
HIGH-RISE PATCH-POCKET CROPPED JEANS,7,natural,16P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,810,450596,21575281016P
HIGH-RISE PATCH-POCKET CROPPED JEANS,27,natural,12T,Tall,79.00,79.00,full price,2021-08-01,3J022DT,810,450602,21575381012T
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,10,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441131,2157513WM10
HIGH-RISE PATCH-POCKET CROPPED JEANS,1,westerly wash,16,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441134,2157513WM16
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,18,Misses,79.00,79.00,full price,2021-08-01,3J022D,3WM,441135,2157513WM18
HIGH-RISE PATCH-POCKET CROPPED JEANS,0,westerly wash,08P,Petite,79.00,79.00,full price,2021-08-01,3J022DP,3WM,441140,2157523WM08P
PURE JILL TIE-DYED DOLMAN TEE,0,deep blue multi,L,Misses,69.00,69.00,full price,2021-08-01,3J072A,04R,448348,22833104RL
PURE JILL TIE-DYED DOLMAN TEE,0,deep blue multi,M,Misses,69.00,69.00,full price,2021-08-01,3J072A,04R,448349,22833104RM
PURE JILL TIE-DYED DOLMAN TEE,15,deep blue multi,S,Misses,69.00,69.00,full price,2021-08-01,3J072A,04R,448350,22833104RS
PURE JILL TIE-DYED DOLMAN TEE,1,deep blue multi,XL,Misses,69.00,69.00,full price,2021-08-01,3J072A,04R,448351,22833104RXL
PURE JILL TIE-DYED DOLMAN TEE,15,deep blue multi,XS,Misses,69.00,69.00,full price,2021-08-01,3J072A,04R,448352,22833104RXS
PURE JILL TIE-DYED DOLMAN TEE,10,deep blue multi,LP,Petite,69.00,69.00,full price,2021-08-01,3J072AP,04R,448353,22833204RLP
PURE JILL TIE-DYED DOLMAN TEE,4,deep blue multi,MP,Petite,69.00,69.00,full price,2021-08-01,3J072AP,04R,448354,22833204RMP
PURE JILL TIE-DYED DOLMAN TEE,0,deep blue multi,SP,Petite,69.00,69.00,full price,2021-08-01,3J072AP,04R,448355,22833204RSP
PURE JILL TIE-DYED DOLMAN TEE,0,deep blue multi,XLP,Petite,69.00,69.00,full price,2021-08-01,3J072AP,04R,448356,22833204RXLP
PURE JILL TIE-DYED DOLMAN TEE,0,deep blue multi,XSP,Petite,69.00,69.00,full price,2021-08-01,3J072AP,04R,448357,22833204RXSP
PURE JILL TIE-DYED DOLMAN TEE,0,deep blue multi,LT,Tall,69.00,69.00,full price,2021-08-01,3J072AT,04R,448358,22833304RLT
PURE JILL TIE-DYED DOLMAN TEE,14,deep blue multi,MT,Tall,69.00,69.00,full price,2021-08-01,3J072AT,04R,448359,22833304RMT
PURE JILL TIE-DYED DOLMAN TEE,2,deep blue multi,ST,Tall,69.00,69.00,full price,2021-08-01,3J072AT,04R,448360,22833304RST
PURE JILL TIE-DYED DOLMAN TEE,2,deep blue multi,XLT,Tall,69.00,69.00,full price,2021-08-01,3J072AT,04R,448361,22833304RXLT
PURE JILL TIE-DYED DOLMAN TEE,0,deep blue multi,1X,Womens,79.00,79.00,full price,2021-08-01,3J072AW,04R,448362,22833404R1X
PURE JILL TIE-DYED DOLMAN TEE,0,deep blue multi,2X,Womens,79.00,79.00,full price,2021-08-01,3J072AW,04R,448363,22833404R2X
PURE JILL TIE-DYED DOLMAN TEE,0,deep blue multi,3X,Womens,79.00,79.00,full price,2021-08-01,3J072AW,04R,448364,22833404R3X
PURE JILL TIE-DYED DOLMAN TEE,0,deep blue multi,4X,Womens,79.00,79.00,full price,2021-08-01,3J072AW,04R,448365,22833404R4X
PURE JILL TIE-DYED DOLMAN TEE,17,deep blue multi,S,Misses,69.00,69.00,full price,2021-08-01,3J072A,04R,448350,22833104RS
PURE JILL TIE-DYED DOLMAN TEE,0,deep blue multi,XL,Misses,69.00,69.00,full price,2021-08-01,3J072A,04R,448351,22833104RXL
PURE JILL TIE-DYED DOLMAN TEE,16,deep blue multi,XS,Misses,69.00,69.00,full price,2021-08-01,3J072A,04R,448352,22833104RXS
PURE JILL TIE-DYED DOLMAN TEE,12,deep blue multi,LP,Petite,69.00,69.00,full price,2021-08-01,3J072AP,04R,448353,22833204RLP
PURE JILL TIE-DYED DOLMAN TEE,2,deep blue multi,XLP,Petite,69.00,69.00,full price,2021-08-01,3J072AP,04R,448356,22833204RXLP
PURE JILL TIE-DYED DOLMAN TEE,1,deep blue multi,XLT,Tall,69.00,69.00,full price,2021-08-01,3J072AT,04R,448361,22833304RXLT
RELAXED ONE-POCKET SHIRT,0,white/geranium,L,Misses,79.00,79.00,full price,2021-08-01,VZ034A,3BW,447071,1994413BWL
RELAXED ONE-POCKET SHIRT,6,white/geranium,M,Misses,79.00,79.00,full price,2021-08-01,VZ034A,3BW,447072,1994413BWM
RELAXED ONE-POCKET SHIRT,0,white/geranium,S,Misses,79.00,79.00,full price,2021-08-01,VZ034A,3BW,447073,1994413BWS
RELAXED ONE-POCKET SHIRT,2,white/geranium,XL,Misses,79.00,79.00,full price,2021-08-01,VZ034A,3BW,447074,1994413BWXL
RELAXED ONE-POCKET SHIRT,0,white/geranium,XS,Misses,79.00,79.00,full price,2021-08-01,VZ034A,3BW,447075,1994413BWXS
RELAXED ONE-POCKET SHIRT,2,white/geranium,LP,Petite,79.00,79.00,full price,2021-08-01,VZ034AP,3BW,447076,1994423BWLP
RELAXED ONE-POCKET SHIRT,2,white/geranium,MP,Petite,79.00,79.00,full price,2021-08-01,VZ034AP,3BW,447077,1994423BWMP
RELAXED ONE-POCKET SHIRT,3,white/geranium,SP,Petite,79.00,79.00,full price,2021-08-01,VZ034AP,3BW,447078,1994423BWSP
RELAXED ONE-POCKET SHIRT,1,white/geranium,XLP,Petite,79.00,79.00,full price,2021-08-01,VZ034AP,3BW,447079,1994423BWXLP
RELAXED ONE-POCKET SHIRT,0,white/geranium,XSP,Petite,79.00,79.00,full price,2021-08-01,VZ034AP,3BW,447080,1994423BWXSP
RELAXED ONE-POCKET SHIRT,0,white/geranium,LT,Tall,79.00,79.00,full price,2021-08-01,VZ034AT,3BW,447081,1994433BWLT
RELAXED ONE-POCKET SHIRT,1,white/geranium,MT,Tall,79.00,79.00,full price,2021-08-01,VZ034AT,3BW,447082,1994433BWMT
RELAXED ONE-POCKET SHIRT,0,white/geranium,ST,Tall,79.00,79.00,full price,2021-08-01,VZ034AT,3BW,447083,1994433BWST
